stock,date,senti_raise,senti_drop,senti_inconclusive,year,month,day,open,high,low,close,adj_close,volume
AMZN,2024-01-20,0,0,4,2024,01,20,153.830002,155.759995,152.740005,155.339996,155.339996,51033700
AMZN,2024-01-23,0,0,3,2024,01,23,154.850006,156.210007,153.929993,156.020004,156.020004,37986000
AMZN,2023-09-08,0,0,1,2023,09,08,136.860001,138.850006,136.750000,138.229996,138.229996,38348200
AMZN,2023-07-03,0,0,1,2023,07,03,130.820007,131.850006,130.070007,130.220001,130.220001,28264800
AMZN,2023-06-13,0,0,1,2023,06,13,128.119995,128.410004,125.180000,126.660004,126.660004,50564800
AMZN,2023-03-01,0,1,2,2023,03,01,93.870003,94.680000,91.589996,92.169998,92.169998,52299500
AMZN,2023-03-28,0,0,5,2023,03,28,98.110001,98.440002,96.290001,97.239998,97.239998,38720100
AMZN,2023-03-20,2,1,4,2023,03,20,98.410004,98.480003,95.699997,97.709999,97.709999,62388900
AMZN,2023-07-18,0,1,1,2023,07,18,132.710007,133.860001,131.350006,132.830002,132.830002,54969100
AMZN,2023-10-02,0,0,1,2023,10,02,127.279999,130.470001,126.540001,129.460007,129.460007,48029700
AMZN,2024-01-01,0,0,3,2024,01,01,,,,,,
AMZN,2023-07-11,1,0,5,2023,07,11,127.750000,129.770004,127.349998,128.779999,128.779999,49951500
AMZN,2023-05-12,0,1,1,2023,05,12,112.160004,112.639999,109.320000,110.260002,110.260002,49810100
AMZN,2023-08-08,0,0,3,2023,08,08,140.619995,140.839996,138.419998,139.940002,139.940002,51710500
AMZN,2023-09-22,0,0,2,2023,09,22,131.110001,132.029999,128.520004,129.119995,129.119995,59904300
AMZN,2023-08-20,0,0,1,2023,08,20,131.619995,134.070007,131.149994,133.220001,133.220001,48469400
AMZN,2023-11-14,0,0,4,2023,11,14,145.000000,147.259995,144.679993,145.800003,145.800003,56674600
AMZN,2023-04-04,0,0,2,2023,04,04,102.750000,104.199997,102.110001,103.949997,103.949997,48662500
AMZN,2024-01-02,0,0,5,2024,01,02,151.539993,152.380005,148.389999,149.929993,149.929993,47339400
AMZN,2024-02-07,0,0,4,2024,02,07,169.479996,170.880005,168.940002,170.529999,170.529999,47174100
AMZN,2023-05-08,0,0,2,2023,05,08,105.040001,106.099998,104.699997,105.830002,105.830002,49430900
AMZN,2023-08-06,0,0,1,2023,08,06,141.059998,143.630005,139.320007,139.570007,139.570007,152938700
AMZN,2023-09-14,0,0,1,2023,09,14,145.080002,145.860001,142.949997,144.720001,144.720001,64033600
AMZN,2024-01-11,0,1,3,2024,01,11,155.039993,157.169998,153.119995,155.179993,155.179993,49072700
AMZN,2023-08-30,0,0,2,2023,08,30,134.929993,135.679993,133.919998,135.070007,135.070007,36137000
AMZN,2023-06-06,0,0,1,2023,06,06,125.070000,127.400002,125.000000,126.610001,126.610001,45695200
AMZN,2023-05-17,0,0,1,2023,05,17,114.889999,115.830002,114.220001,115.500000,115.500000,65655200
AMZN,2023-09-05,0,0,5,2023,09,05,137.729996,137.800003,135.820007,137.270004,137.270004,40636700
AMZN,2024-01-21,0,1,1,2024,01,21,153.830002,155.759995,152.740005,155.339996,155.339996,51033700
AMZN,2023-03-05,0,1,0,2023,03,05,92.739998,94.940002,92.660004,94.900002,94.900002,55759600
AMZN,2023-09-24,0,0,1,2023,09,24,131.110001,132.029999,128.520004,129.119995,129.119995,59904300
AMZN,2023-02-28,0,0,2,2023,02,28,93.139999,94.690002,92.919998,94.230003,94.230003,43959300
AMZN,2024-02-17,0,0,1,2024,02,17,168.740005,170.419998,167.169998,169.509995,169.509995,48074600
AMZN,2023-06-18,0,0,2,2023,06,18,127.709999,127.900002,125.300003,125.489998,125.489998,84188100
AMZN,2023-08-07,0,0,1,2023,08,07,140.990005,142.539993,138.949997,142.220001,142.220001,71213100
AMZN,2023-12-02,0,0,1,2023,12,02,146.000000,147.250000,145.550003,147.029999,147.029999,39924600
AMZN,2023-07-29,0,0,1,2023,07,29,129.690002,133.009995,129.330002,132.210007,132.210007,46317400
AMZN,2023-03-13,0,1,3,2023,03,13,89.970001,94.019997,88.120003,92.430000,92.430000,72397100
AMZN,2023-11-04,0,0,2,2023,11,04,138.990005,139.490005,137.449997,138.600006,138.600006,44007200
AMZN,2023-05-02,0,0,1,2023,05,02,101.470001,103.900002,101.150002,103.629997,103.629997,73469400
AMZN,2024-01-19,0,3,1,2024,01,19,153.830002,155.759995,152.740005,155.339996,155.339996,51033700
AMZN,2023-11-23,0,0,1,2023,11,23,144.570007,147.740005,144.570007,146.710007,146.710007,45669100
AMZN,2023-11-07,0,0,1,2023,11,07,140.550003,143.369995,140.500000,142.710007,142.710007,53553500
AMZN,2023-07-14,0,0,1,2023,07,14,134.059998,136.649994,134.059998,134.679993,134.679993,54388100
AMZN,2023-10-20,1,0,0,2023,10,20,128.050003,128.169998,124.970001,125.169998,125.169998,56343300
AMZN,2023-03-12,0,1,0,2023,03,12,92.669998,93.570000,90.250000,90.730003,90.730003,69827500
AMZN,2023-10-10,0,0,2,2023,10,10,128.820007,130.740005,128.050003,129.479996,129.479996,42178600
AMZN,2023-03-31,0,1,0,2023,03,31,102.160004,103.489998,101.949997,103.290001,103.290001,56750300
AMZN,2023-12-20,0,0,1,2023,12,20,152.899994,155.630005,151.559998,152.119995,152.119995,50322100
AMZN,2023-06-30,0,0,1,2023,06,30,129.470001,131.250000,128.949997,130.360001,130.360001,54310500
AMZN,2023-09-02,0,0,1,2023,09,02,139.460007,139.960007,136.880005,138.119995,138.119995,40948300
AMZN,2023-11-11,0,0,1,2023,11,11,140.460007,143.649994,139.910004,143.559998,143.559998,49287800
AMZN,2024-01-09,0,0,3,2024,01,09,148.330002,151.710007,148.210007,151.369995,151.369995,43812600
AMZN,2023-12-13,1,0,1,2023,12,13,148.119995,149.460007,146.820007,148.839996,148.839996,52766200
AMZN,2023-08-17,1,0,2,2023,08,17,135.460007,136.089996,133.529999,133.979996,133.979996,48354100
AMZN,2023-11-17,0,0,1,2023,11,17,142.660004,145.229996,142.539993,145.179993,145.179993,49636700
AMZN,2023-05-14,0,0,1,2023,05,14,112.160004,112.639999,109.320000,110.260002,110.260002,49810100
AMZN,2023-10-06,0,0,1,2023,10,06,124.160004,128.449997,124.129997,127.959999,127.959999,46795900
AMZN,2024-01-03,0,0,5,2024,01,03,149.199997,151.050003,148.330002,148.470001,148.470001,49425500
AMZN,2023-08-09,0,1,2,2023,08,09,139.970001,140.320007,137.100006,137.850006,137.850006,50017300
AMZN,2023-12-03,0,0,1,2023,12,03,146.000000,147.250000,145.550003,147.029999,147.029999,39924600
AMZN,2023-02-19,0,1,1,2023,02,19,,,,,,
AMZN,2023-12-04,0,0,1,2023,12,04,145.250000,145.350006,142.809998,144.839996,144.839996,48294200
AMZN,2023-07-21,0,0,2,2023,07,21,131.339996,131.369995,128.419998,130.000000,130.000000,133265000
AMZN,2023-05-11,1,0,2,2023,05,11,111.029999,113.279999,110.489998,112.180000,112.180000,74924800
AMZN,2023-03-16,1,0,2,2023,03,16,95.750000,100.989998,95.610001,100.040001,100.040001,84446900
AMZN,2023-06-09,1,0,1,2023,06,09,124.080002,125.800003,123.190002,123.430000,123.430000,51330000
AMZN,2023-02-20,0,0,2,2023,02,20,,,,,,
AMZN,2023-07-04,0,0,1,2023,07,04,130.820007,131.850006,130.070007,130.220001,130.220001,28264800
AMZN,2023-08-01,0,0,3,2023,08,01,133.550003,133.690002,131.619995,131.690002,131.690002,42098500
AMZN,2023-05-05,0,0,2,2023,05,05,104.269997,105.760002,103.550003,105.660004,105.660004,56912900
AMZN,2023-04-13,0,0,2,2023,04,13,98.949997,102.570000,98.709999,102.400002,102.400002,67925100
AMZN,2023-06-26,1,0,1,2023,06,26,129.330002,131.490005,127.099998,127.330002,127.330002,59989300
AMZN,2023-06-15,0,0,1,2023,06,15,125.209999,127.690002,124.320000,127.110001,127.110001,60458500
AMZN,2023-03-24,0,2,2,2023,03,24,98.070000,98.300003,96.400002,98.129997,98.129997,56095400
AMZN,2023-04-07,0,0,3,2023,04,07,100.750000,102.379997,99.800003,102.059998,102.059998,43808000
AMZN,2023-12-08,0,1,0,2023,12,08,145.479996,147.839996,145.399994,147.419998,147.419998,41858000
AMZN,2023-03-02,1,0,0,2023,03,02,91.410004,92.230003,90.389999,92.129997,92.129997,55509400
AMZN,2023-09-25,0,0,2,2023,09,25,129.360001,131.779999,128.770004,131.270004,131.270004,46017800
AMZN,2023-09-06,0,0,3,2023,09,06,136.320007,137.449997,134.610001,135.360001,135.360001,41785500
AMZN,2023-08-14,0,1,1,2023,08,14,138.300003,140.589996,137.750000,140.570007,140.570007,47148700
AMZN,2023-12-01,0,0,1,2023,12,01,146.000000,147.250000,145.550003,147.029999,147.029999,39924600
AMZN,2023-02-27,0,0,1,2023,02,27,,,,,,
AMZN,2023-06-16,1,0,2,2023,06,16,127.709999,127.900002,125.300003,125.489998,125.489998,84188100
AMZN,2023-12-28,1,0,0,2023,12,28,153.720001,154.080002,152.949997,153.380005,153.380005,27057000
AMZN,2023-05-30,0,0,2,2023,05,30,122.370003,122.919998,119.860001,121.660004,121.660004,64314800
AMZN,2023-04-16,1,0,0,2023,04,16,102.070000,103.199997,101.110001,102.510002,102.510002,51450500
AMZN,2023-08-13,0,0,1,2023,08,13,137.399994,139.330002,137.000000,138.410004,138.410004,42832100
AMZN,2023-12-12,0,0,2,2023,12,12,145.520004,147.500000,145.300003,147.479996,147.479996,44944300
AMZN,2023-09-23,0,0,2,2023,09,23,131.110001,132.029999,128.520004,129.119995,129.119995,59904300
AMZN,2023-05-22,0,0,2,2023,05,22,116.769997,116.769997,114.250000,115.010002,115.010002,70741100
AMZN,2023-12-25,0,0,1,2023,12,25,,,,,,
AMZN,2023-07-01,0,0,1,2023,07,01,129.470001,131.250000,128.949997,130.360001,130.360001,54310500
AMZN,2023-03-27,0,0,3,2023,03,27,99.070000,99.339996,97.080002,98.040001,98.040001,46721300
AMZN,2024-01-15,0,0,2,2024,01,15,,,,,,
AMZN,2024-01-13,0,1,0,2024,01,13,155.389999,156.199997,154.009995,154.619995,154.619995,40460300
AMZN,2023-12-24,1,0,0,2023,12,24,153.770004,154.350006,152.710007,153.419998,153.419998,29480100
AMZN,2023-06-27,0,0,1,2023,06,27,128.630005,130.089996,127.550003,129.179993,129.179993,46801000
AMZN,2023-10-05,0,0,2,2023,10,05,126.709999,126.730003,124.330002,125.959999,125.959999,39660600
AMZN,2023-11-24,0,0,1,2023,11,24,146.699997,147.199997,145.320007,146.740005,146.740005,22378400
AMZN,2023-07-30,0,0,1,2023,07,30,129.690002,133.009995,129.330002,132.210007,132.210007,46317400
AMZN,2023-09-29,0,0,1,2023,09,29,128.199997,129.149994,126.320000,127.120003,127.120003,62377600
AMZN,2023-03-11,0,0,1,2023,03,11,92.669998,93.570000,90.250000,90.730003,90.730003,69827500
AMZN,2023-06-20,0,0,1,2023,06,20,124.970001,127.250000,124.500000,125.779999,125.779999,56930100
AMZN,2023-09-09,0,0,2,2023,09,09,136.860001,138.850006,136.750000,138.229996,138.229996,38348200
AMZN,2023-10-29,0,0,1,2023,10,29,126.199997,130.020004,125.519997,127.739998,127.739998,125309300
AMZN,2023-08-22,0,0,1,2023,08,22,135.080002,135.649994,133.729996,134.250000,134.250000,32935100
AMZN,2023-06-08,0,0,1,2023,06,08,123.010002,125.629997,122.260002,124.250000,124.250000,62159300
AMZN,2023-06-21,1,0,1,2023,06,21,125.639999,126.730003,123.849998,124.830002,124.830002,52137700
AMZN,2023-04-08,0,0,1,2023,04,08,100.750000,102.379997,99.800003,102.059998,102.059998,43808000
AMZN,2023-05-31,0,0,1,2023,05,31,121.449997,122.040001,119.169998,120.580002,120.580002,72800800
AMZN,2023-09-12,0,1,1,2023,09,12,142.320007,143.000000,140.610001,141.229996,141.229996,42668500
AMZN,2023-05-06,0,0,2,2023,05,06,104.269997,105.760002,103.550003,105.660004,105.660004,56912900
AMZN,2024-02-06,0,0,2,2024,02,06,169.389999,170.710007,167.649994,169.149994,169.149994,42505500
AMZN,2023-12-17,0,0,1,2023,12,17,148.380005,150.570007,147.880005,149.970001,149.970001,110039100
AMZN,2023-02-24,0,0,2,2023,02,24,,,,,,
AMZN,2024-01-16,0,0,2,2024,01,16,153.529999,154.990005,152.149994,153.160004,153.160004,41384600
AMZN,2023-09-03,0,0,1,2023,09,03,139.460007,139.960007,136.880005,138.119995,138.119995,40948300
AMZN,2023-05-28,0,0,1,2023,05,28,116.040001,121.500000,116.019997,120.110001,120.110001,96779900
AMZN,2023-12-30,0,0,1,2023,12,30,153.100006,153.889999,151.029999,151.940002,151.940002,39789000
AMZN,2023-08-05,0,0,4,2023,08,05,141.059998,143.630005,139.320007,139.570007,139.570007,152938700
AMZN,2023-05-15,0,0,1,2023,05,15,111.150002,112.290001,109.250000,111.199997,111.199997,53011100
AMZN,2023-10-12,1,0,0,2023,10,12,132.169998,134.479996,131.229996,132.330002,132.330002,55528600
AMZN,2023-04-10,0,0,1,2023,04,10,100.959999,102.199997,99.570000,102.169998,102.169998,37261200
AMZN,2023-09-20,0,0,1,2023,09,20,138.550003,139.369995,135.199997,135.289993,135.289993,46263700
AMZN,2023-03-26,0,0,2,2023,03,26,98.070000,98.300003,96.400002,98.129997,98.129997,56095400
AMZN,2024-02-11,0,0,1,2024,02,11,170.899994,175.000000,170.580002,174.449997,174.449997,56986000
AMZN,2023-04-15,0,0,2,2023,04,15,102.070000,103.199997,101.110001,102.510002,102.510002,51450500
AMZN,2024-01-12,0,0,1,2024,01,12,155.389999,156.199997,154.009995,154.619995,154.619995,40460300
AMZN,2023-07-22,0,0,1,2023,07,22,131.339996,131.369995,128.419998,130.000000,130.000000,133265000
AMZN,2023-12-26,0,0,1,2023,12,26,153.559998,153.979996,153.029999,153.410004,153.410004,25067200
AMZN,2023-08-10,0,0,1,2023,08,10,139.070007,140.410004,137.490005,138.559998,138.559998,58928400
AMZN,2023-03-07,0,0,1,2023,03,07,94.059998,95.089996,92.779999,93.550003,93.550003,49100700
AMZN,2023-04-17,1,0,1,2023,04,17,103.160004,103.730003,101.589996,102.739998,102.739998,39919500
AMZN,2023-09-13,0,0,2,2023,09,13,140.949997,144.979996,140.869995,144.850006,144.850006,60465200
AMZN,2023-03-03,0,0,2,2023,03,03,92.739998,94.940002,92.660004,94.900002,94.900002,55759600
AMZN,2023-07-17,0,0,3,2023,07,17,134.559998,135.619995,133.210007,133.559998,133.559998,48450200
AMZN,2024-01-04,0,0,1,2024,01,04,145.589996,147.380005,144.050003,144.570007,144.570007,56039800
AMZN,2023-06-23,0,0,1,2023,06,23,129.110001,130.839996,128.279999,129.330002,129.330002,71855200
AMZN,2023-06-14,0,0,2,2023,06,14,126.699997,126.949997,124.120003,126.419998,126.419998,52422500
AMZN,2023-11-02,0,0,1,2023,11,02,138.729996,138.809998,136.470001,138.070007,138.070007,52236700
META,2023-12-06,1,2,1,2023,12,06,321.929993,322.250000,317.040009,317.450012,317.113556,11294300
META,2023-11-03,0,0,1,2023,11,03,312.549988,315.549988,311.019989,314.600006,314.266571,16754100
META,2023-12-19,0,3,3,2023,12,19,345.579987,353.600006,345.119995,350.359985,349.988647,17729400
META,2023-07-10,3,0,3,2023,07,10,295.549988,298.130005,287.049988,294.100006,293.788300,37058300
META,2023-10-25,2,1,2,2023,10,25,310.000000,310.880005,298.839996,299.529999,299.212524,42192500
META,2024-02-02,6,7,14,2024,02,02,459.600006,485.959991,453.010010,474.989990,474.486542,84615500
META,2023-07-12,1,0,1,2023,07,12,301.750000,309.450012,300.100006,309.339996,309.012115,36677100
META,2023-07-06,4,1,6,2023,07,06,295.890015,298.119995,291.309998,291.989990,291.680511,47600500
META,2024-01-07,0,0,1,2024,01,07,346.989990,353.500000,346.260010,351.950012,351.576996,13920700
META,2023-04-27,5,2,4,2023,04,27,239.889999,241.690002,236.770004,238.559998,238.307144,71196500
META,2023-06-05,0,1,2,2023,06,05,270.299988,275.570007,269.559998,271.390015,271.102356,20742900
META,2023-07-31,0,0,1,2023,07,31,323.690002,325.660004,317.589996,318.600006,318.262329,25799600
META,2024-01-10,0,1,1,2024,01,10,360.170013,372.940002,359.079987,370.470001,370.077332,22117200
META,2023-11-22,0,1,0,2023,11,22,339.209991,342.920013,338.579987,341.489990,341.128052,10702700
META,2023-07-05,0,0,3,2023,07,05,287.649994,298.119995,286.359985,294.369995,294.057983,33865500
META,2023-09-27,0,1,0,2023,09,27,300.450012,301.299988,286.790009,297.739990,297.424408,36429800
META,2024-02-01,2,2,5,2024,02,01,393.940002,400.500000,393.049988,394.779999,394.361572,29727100
META,2023-10-29,0,1,0,2023,10,29,294.480011,299.309998,292.970001,296.730011,296.415497,29596300
META,2023-10-04,0,0,1,2023,10,04,298.730011,306.899994,298.500000,305.579987,305.256104,16880500
META,2023-09-06,0,0,2,2023,09,06,301.709991,303.299988,295.660004,299.170013,298.852936,15418100
META,2024-02-03,4,1,4,2024,02,03,459.600006,485.959991,453.010010,474.989990,474.486542,84615500
META,2023-06-30,1,0,1,2023,06,30,284.760010,289.049988,284.420013,286.980011,286.675842,19676000
META,2023-05-22,0,2,4,2023,05,22,245.410004,253.570007,245.119995,248.320007,248.056808,27738500
META,2023-07-08,0,1,2,2023,07,08,292.179993,296.200012,288.660004,290.529999,290.222076,25546200
META,2024-01-24,0,1,5,2024,01,24,390.000000,396.149994,387.809998,390.700012,390.285919,15698500
META,2023-07-29,1,0,1,2023,07,29,316.880005,326.200012,314.250000,325.480011,325.135040,39220300
META,2023-03-14,1,1,3,2023,03,14,187.580002,194.320007,186.559998,194.020004,193.814362,41642600
META,2023-11-10,0,1,1,2023,11,10,319.940002,329.100006,319.459991,328.769989,328.421539,19096200
META,2023-05-21,0,0,1,2023,05,21,247.470001,248.690002,243.410004,245.639999,245.379654,21599800
META,2024-02-04,0,1,1,2024,02,04,459.600006,485.959991,453.010010,474.989990,474.486542,84615500
META,2023-08-08,1,0,3,2023,08,08,314.399994,317.890015,310.109985,312.640015,312.308655,15183500
META,2023-07-26,3,4,6,2023,07,26,301.190002,301.769989,291.899994,298.570007,298.253571,47256900
META,2023-11-06,0,1,0,2023,11,06,315.980011,318.329987,314.450012,315.799988,315.465271,12887700
META,2023-12-07,2,2,5,2023,12,07,317.769989,328.239990,317.769989,326.589996,326.243835,15905100
META,2023-02-19,1,0,3,2023,02,19,,,,,,
META,2023-03-30,0,0,2,2023,03,30,203.380005,208.089996,202.820007,207.839996,207.619705,22608300
META,2023-07-07,0,0,3,2023,07,07,292.179993,296.200012,288.660004,290.529999,290.222076,25546200
META,2023-12-29,0,0,3,2023,12,29,358.989990,360.000000,351.820007,353.959991,353.584839,14980500
META,2023-04-15,0,0,1,2023,04,15,217.880005,222.110001,217.550003,221.490005,221.255249,21591200
META,2023-09-14,0,0,1,2023,09,14,306.739990,312.869995,305.029999,311.720001,311.389618,19343100
META,2023-05-16,0,1,0,2023,05,16,235.789993,239.639999,235.520004,238.820007,238.566879,18163800
META,2023-10-13,0,1,1,2023,10,13,323.529999,325.049988,312.369995,314.690002,314.356476,21341000
META,2023-04-26,4,1,9,2023,04,26,212.500000,214.110001,208.880005,209.399994,209.178055,41992700
META,2023-04-06,0,1,2,2023,04,06,209.250000,216.940002,208.649994,216.100006,215.870956,26104400
